Image Name,Bounding Box coordinates,,,,Image class
07029.jpg,1,1,300,95,51
07030.jpg,102,291,975,872,97
07031.jpg,159,432,1462,896,28
07032.jpg,45,48,457,314,110
07033.jpg,30,31,440,190,139
07034.jpg,53,31,460,330,34
07035.jpg,22,89,921,629,75
07036.jpg,7,94,397,223,72
07037.jpg,43,97,591,397,181
07038.jpg,277,171,578,369,147
07039.jpg,29,141,749,397,22
07040.jpg,129,99,427,249,31
07041.jpg,152,139,432,309,117
07042.jpg,11,78,250,159,175
07043.jpg,3,227,637,452,102
07044.jpg,57,41,242,151,90
07045.jpg,32,49,445,302,30
07046.jpg,77,129,475,316,80
07047.jpg,14,18,284,223,71
07048.jpg,301,239,1239,607,11
07049.jpg,10,49,576,403,191
07050.jpg,29,444,1253,928,4
07051.jpg,69,30,832,582,35
07052.jpg,50,55,432,261,59
07053.jpg,49,34,190,109,16
07054.jpg,313,460,1399,1150,115
07055.jpg,59,62,1435,916,166
07056.jpg,34,134,883,546,35
07057.jpg,66,339,1756,1429,94
07058.jpg,202,181,1513,1120,48
07059.jpg,3,80,638,410,19
07060.jpg,207,201,533,374,105
07061.jpg,55,53,567,269,7
07062.jpg,6,74,471,320,118
07063.jpg,42,60,265,153,141
07064.jpg,30,24,232,164,86
07065.jpg,202,121,561,384,116
07066.jpg,27,207,597,392,194
07067.jpg,284,291,1247,732,194
07068.jpg,62,288,1215,686,57
07069.jpg,17,15,200,126,123
07070.jpg,107,71,293,216,78
07071.jpg,65,101,583,357,123
07072.jpg,18,77,600,393,127
07073.jpg,55,102,930,676,192
07074.jpg,33,33,605,376,78
07075.jpg,15,28,466,313,54
07076.jpg,2,34,128,81,17
07077.jpg,29,92,640,386,63
07078.jpg,9,214,971,631,140
07079.jpg,20,102,620,407,108
07080.jpg,491,252,904,437,152
07081.jpg,134,89,787,590,34
07082.jpg,21,103,459,249,45
07083.jpg,31,22,239,193,106
07084.jpg,17,35,458,256,51
07085.jpg,9,21,473,293,68
07086.jpg,6,31,247,175,51
07087.jpg,54,128,564,420,86
07088.jpg,41,133,1007,748,147
07089.jpg,76,117,443,336,59
07090.jpg,8,53,462,252,15
07091.jpg,75,82,328,204,98
07092.jpg,16,13,600,408,191
07093.jpg,19,11,626,445,139
07094.jpg,6,22,259,165,156
07095.jpg,146,264,860,654,107
07096.jpg,47,60,530,344,163
07097.jpg,12,30,613,438,71
07098.jpg,17,67,632,416,107
07099.jpg,125,24,882,621,107
07100.jpg,33,170,587,374,157
07101.jpg,34,100,454,250,86
07102.jpg,22,111,559,383,185
07103.jpg,11,99,427,229,15
07104.jpg,41,79,593,355,78
07105.jpg,54,60,212,169,97
07106.jpg,59,85,572,411,159
07107.jpg,91,246,1499,947,97
07108.jpg,42,110,456,292,45
07109.jpg,31,93,774,531,40
07110.jpg,39,59,532,261,60
07111.jpg,5,88,500,257,126
07112.jpg,50,145,599,354,50
07113.jpg,59,57,625,457,168
07114.jpg,353,314,955,568,144
07115.jpg,53,60,224,152,22
07116.jpg,81,189,769,427,57
07117.jpg,15,93,417,288,117
07118.jpg,25,54,596,295,11
07119.jpg,39,149,600,445,33
07120.jpg,31,244,1447,946,81
07121.jpg,28,34,297,182,3
07122.jpg,9,220,1262,740,60
07123.jpg,95,39,322,230,78
07124.jpg,7,108,496,262,158
07125.jpg,109,196,1483,1087,166
07126.jpg,42,95,404,301,52
07127.jpg,36,38,466,201,159
07128.jpg,71,115,597,309,104
07129.jpg,24,83,253,176,155
07130.jpg,19,41,375,241,16
07131.jpg,38,14,225,160,33
07132.jpg,653,379,1373,833,46
07133.jpg,39,168,590,346,173
07134.jpg,42,111,603,367,32
07135.jpg,22,38,297,185,158
07136.jpg,18,68,579,342,184
07137.jpg,32,40,247,172,118
07138.jpg,1,50,299,173,68
07139.jpg,1,20,625,384,64
07140.jpg,257,445,1145,808,162
07141.jpg,4,50,800,404,160
07142.jpg,32,84,569,364,19
07143.jpg,12,78,741,424,114
07144.jpg,28,8,498,342,27
07145.jpg,30,102,607,446,149
07146.jpg,39,47,238,155,29
07147.jpg,55,160,963,663,192
07148.jpg,8,50,475,329,111
07149.jpg,31,21,588,423,178
07150.jpg,25,77,431,300,62
07151.jpg,36,60,539,266,176
07152.jpg,39,160,1019,671,64
07153.jpg,25,117,414,251,119
07154.jpg,167,54,1066,720,40
07155.jpg,29,88,1457,681,28
07156.jpg,38,30,197,163,108
07157.jpg,45,131,276,259,42
07158.jpg,68,52,661,349,111
07159.jpg,168,376,1929,1098,110
07160.jpg,55,62,607,402,169
07161.jpg,38,194,1175,953,66
07162.jpg,5,8,199,109,108
07163.jpg,134,62,910,652,104
07164.jpg,45,64,940,671,154
07165.jpg,14,63,419,297,60
07166.jpg,39,79,561,410,73
07167.jpg,468,144,789,352,58
07168.jpg,166,247,1480,982,42
07169.jpg,49,113,463,280,7
07170.jpg,8,37,639,474,85
07171.jpg,282,154,592,336,6
07172.jpg,317,71,1242,937,182
07173.jpg,55,214,714,447,29
07174.jpg,63,66,566,299,6
07175.jpg,283,298,1405,979,3
07176.jpg,65,149,766,454,165
07177.jpg,90,95,1153,691,193
07178.jpg,102,210,601,419,127
07179.jpg,71,87,591,380,133
07180.jpg,78,126,965,721,167
07181.jpg,9,68,298,227,136
07182.jpg,17,52,284,156,92
07183.jpg,14,25,467,283,122
07184.jpg,3,65,233,171,189
07185.jpg,156,143,699,386,151
07186.jpg,141,243,913,498,66
07187.jpg,151,157,865,688,34
07188.jpg,24,125,384,259,135
07189.jpg,30,175,376,307,133
07190.jpg,110,185,832,608,80
07191.jpg,62,176,400,330,4
07192.jpg,72,125,595,360,65
07193.jpg,542,749,3860,2657,36
07194.jpg,46,126,208,184,54
07195.jpg,5,2,216,74,18
07196.jpg,29,203,637,450,51
07197.jpg,8,51,254,140,108
07198.jpg,17,34,285,171,104
07199.jpg,63,63,366,213,152
07200.jpg,14,64,1013,733,147
07201.jpg,98,114,481,367,133
07202.jpg,217,280,1812,1179,196
07203.jpg,5,109,468,292,153
07204.jpg,100,74,870,596,180
07205.jpg,22,43,261,160,72
07206.jpg,6,93,281,186,12
07207.jpg,76,15,353,216,142
07208.jpg,86,114,567,391,133
07209.jpg,15,20,258,178,97
07210.jpg,69,71,249,164,174
07211.jpg,10,86,584,401,138
07212.jpg,43,87,978,683,75
07213.jpg,68,18,713,439,18
07214.jpg,2,50,617,488,4
07215.jpg,92,185,398,346,135
07216.jpg,3,30,217,141,83
07217.jpg,59,291,1005,709,164
07218.jpg,75,158,956,588,149
07219.jpg,27,126,628,417,101
07220.jpg,14,158,982,708,164
07221.jpg,634,364,1783,907,104
07222.jpg,50,78,579,372,109
07223.jpg,55,71,883,607,149
07224.jpg,58,50,289,187,109
07225.jpg,120,105,1211,766,168
07226.jpg,51,61,595,357,85
07227.jpg,95,67,663,370,145
07228.jpg,20,43,490,294,34
07229.jpg,86,118,851,568,89
07230.jpg,8,24,259,166,129
07231.jpg,49,325,1261,1081,173
07232.jpg,8,56,399,268,46
07233.jpg,156,97,902,511,47
07234.jpg,23,51,577,383,169
07235.jpg,105,147,575,331,64
07236.jpg,12,48,481,366,47
07237.jpg,91,95,607,428,64
07238.jpg,9,7,293,196,48
07239.jpg,324,334,1115,772,112
07240.jpg,16,51,474,275,115
07241.jpg,277,513,1160,833,12
07242.jpg,60,240,1201,656,92
07243.jpg,42,96,443,291,100
07244.jpg,100,58,510,294,94
07245.jpg,8,28,253,178,74
07246.jpg,108,44,562,353,169
07247.jpg,13,129,593,480,83
07248.jpg,67,111,596,438,94
07249.jpg,47,74,581,425,89
07250.jpg,41,128,915,577,133
07251.jpg,75,198,816,627,167
07252.jpg,16,62,470,253,31
07253.jpg,83,85,567,429,99
07254.jpg,278,313,1356,852,66
07255.jpg,54,153,748,477,159
07256.jpg,13,67,219,177,69
07257.jpg,24,17,236,183,65
07258.jpg,52,122,552,365,24
07259.jpg,61,224,953,582,188
07260.jpg,35,57,239,183,90
07261.jpg,20,13,416,257,62
07262.jpg,16,1,271,182,28
07263.jpg,36,56,620,433,32
07264.jpg,33,63,612,434,81
07265.jpg,128,241,1248,636,56
07266.jpg,18,39,247,164,121
07267.jpg,25,89,603,480,81
07268.jpg,12,95,612,324,135
07269.jpg,79,109,554,360,30
07270.jpg,1,2,259,190,107
07271.jpg,1,77,480,275,124
07272.jpg,40,29,567,368,176
07273.jpg,22,23,376,244,16
07274.jpg,9,42,632,456,146
07275.jpg,19,211,1525,893,191
07276.jpg,21,55,444,320,59
07277.jpg,70,127,379,264,39
07278.jpg,34,68,232,145,8
07279.jpg,1,13,113,83,1
07280.jpg,31,8,616,301,187
07281.jpg,227,308,1135,633,150
07282.jpg,72,68,544,272,169
07283.jpg,108,95,621,392,82
07284.jpg,13,1,629,480,127
07285.jpg,26,143,496,352,41
07286.jpg,13,63,305,179,35
07287.jpg,84,155,890,644,132
07288.jpg,27,62,519,298,186
07289.jpg,62,57,575,435,168
07290.jpg,15,111,271,272,1
07291.jpg,31,31,1543,1018,99
07292.jpg,26,53,474,293,33
07293.jpg,66,160,878,654,147
07294.jpg,150,486,2007,1887,146
07295.jpg,376,206,955,540,23
07296.jpg,53,1,396,347,45
07297.jpg,1,78,638,399,89
07298.jpg,28,144,464,356,117
07299.jpg,30,89,997,717,132
07300.jpg,61,206,996,621,122
07301.jpg,88,172,971,718,183
07302.jpg,91,301,1013,656,63
07303.jpg,23,102,623,440,125
07304.jpg,29,1,491,381,180
07305.jpg,3,10,602,385,176
07306.jpg,24,21,575,317,178
07307.jpg,35,119,874,538,12
07308.jpg,25,40,269,209,32
07309.jpg,141,144,686,365,142
07310.jpg,26,30,271,111,80
07311.jpg,10,1,292,213,32
07312.jpg,3,31,299,180,19
07313.jpg,49,61,574,349,19
07314.jpg,68,96,583,372,165
07315.jpg,8,5,204,117,123
07316.jpg,14,41,244,146,125
07317.jpg,8,73,416,284,95
07318.jpg,112,162,846,617,147
07319.jpg,33,87,470,296,137
07320.jpg,80,38,546,315,76
07321.jpg,44,102,426,311,69
07322.jpg,96,146,570,354,126
07323.jpg,21,1,277,196,134
07324.jpg,129,173,926,561,140
07325.jpg,22,154,358,319,60
07326.jpg,207,387,1446,835,78
07327.jpg,36,38,617,449,117
07328.jpg,12,151,615,362,74
07329.jpg,10,21,289,170,134
07330.jpg,143,541,3812,2094,140
07331.jpg,55,144,583,354,95
07332.jpg,34,72,919,554,94
07333.jpg,47,179,593,436,171
07334.jpg,132,282,768,581,79
07335.jpg,12,44,288,165,160
07336.jpg,62,3,513,419,135
07337.jpg,32,17,349,143,143
07338.jpg,152,377,1087,803,47
07339.jpg,106,187,509,406,24
07340.jpg,80,164,678,389,11
07341.jpg,56,6,595,469,50
07342.jpg,36,24,226,172,88
07343.jpg,13,30,135,100,174
07344.jpg,31,117,566,455,95
07345.jpg,22,79,558,356,190
07346.jpg,13,115,787,440,3
07347.jpg,6,12,86,49,123
07348.jpg,187,270,1103,735,140
07349.jpg,62,43,465,296,62
07350.jpg,24,48,646,337,128
07351.jpg,49,322,925,646,7
07352.jpg,80,116,1200,775,142
07353.jpg,45,34,706,392,43
07354.jpg,34,36,622,305,36
07355.jpg,11,44,463,319,85
07356.jpg,34,89,568,350,174
07357.jpg,274,312,668,479,138
07358.jpg,26,127,617,356,187
07359.jpg,10,67,599,303,163
07360.jpg,296,398,1588,995,192
07361.jpg,15,131,692,380,74
07362.jpg,342,148,1405,951,151
07363.jpg,31,31,561,324,33
07364.jpg,71,145,629,460,4
07365.jpg,140,102,537,361,157
07366.jpg,11,27,289,141,35
07367.jpg,2,22,243,91,151
07368.jpg,29,26,1260,778,137
07369.jpg,61,47,500,320,195
07370.jpg,29,82,473,297,93
07371.jpg,34,36,954,573,84
07372.jpg,93,108,519,332,178
07373.jpg,45,39,419,272,193
07374.jpg,8,5,602,322,158
07375.jpg,15,47,254,192,188
07376.jpg,63,105,564,387,180
07377.jpg,26,50,253,146,14
07378.jpg,11,45,354,226,85
07379.jpg,20,129,431,277,66
07380.jpg,84,20,961,731,86
07381.jpg,6,59,447,310,84
07382.jpg,18,119,612,390,142
07383.jpg,19,100,245,172,18
07384.jpg,27,108,269,196,18
07385.jpg,69,41,477,282,42
07386.jpg,178,790,3061,2333,10
07387.jpg,80,89,558,392,75
07388.jpg,90,222,852,583,59
07389.jpg,56,89,717,519,32
07390.jpg,27,44,485,304,110
07391.jpg,21,36,319,198,146
07392.jpg,147,202,1066,629,3
07393.jpg,55,140,579,387,187
07394.jpg,17,78,249,175,109
07395.jpg,11,13,252,149,74
07396.jpg,4,36,264,169,44
07397.jpg,14,31,286,192,83
07398.jpg,73,53,618,395,120
07399.jpg,26,55,559,375,172
07400.jpg,130,70,1169,806,182
07401.jpg,58,133,589,344,151
07402.jpg,76,204,524,397,193
07403.jpg,127,148,1444,931,182
07404.jpg,214,224,1000,629,194
07405.jpg,37,379,1579,1180,56
07406.jpg,15,75,640,398,70
07407.jpg,149,102,892,508,33
07408.jpg,88,111,321,222,15
07409.jpg,82,123,573,371,168
07410.jpg,24,45,262,179,188
07411.jpg,62,183,589,365,79
07412.jpg,21,4,495,341,99
07413.jpg,31,62,621,414,195
07414.jpg,17,27,382,181,181
07415.jpg,25,79,287,188,121
07416.jpg,27,272,627,462,79
07417.jpg,7,54,493,236,33
07418.jpg,49,493,1537,1033,127
07419.jpg,14,128,479,331,59
07420.jpg,329,224,1351,931,132
07421.jpg,103,262,604,445,168
07422.jpg,24,74,559,364,120
07423.jpg,16,142,384,292,14
07424.jpg,22,25,454,304,186
07425.jpg,20,31,492,306,57
07426.jpg,27,27,249,153,53
07427.jpg,69,178,747,495,117
07428.jpg,17,26,558,448,131
07429.jpg,74,299,973,744,81
07430.jpg,226,1,668,376,94
07431.jpg,58,325,1238,688,55
07432.jpg,47,145,946,585,67
07433.jpg,61,103,546,425,41
07434.jpg,55,64,563,409,133
07435.jpg,10,33,340,135,185
07436.jpg,25,9,276,194,131
07437.jpg,8,12,478,234,66
07438.jpg,62,236,916,675,172
07439.jpg,45,58,460,216,12
07440.jpg,11,64,424,254,51
07441.jpg,110,142,718,449,193
07442.jpg,30,132,1015,658,86
07443.jpg,60,72,523,315,129
07444.jpg,25,44,444,238,171
07445.jpg,69,8,432,325,4
07446.jpg,42,70,556,338,117
07447.jpg,48,31,226,164,95
07448.jpg,61,132,898,711,172
07449.jpg,32,236,1245,551,150
07450.jpg,20,45,252,153,5
07451.jpg,189,224,1115,623,45
07452.jpg,51,18,419,306,196
07453.jpg,20,13,247,187,84
07454.jpg,22,52,451,235,193
07455.jpg,121,87,465,278,196
07456.jpg,4,180,1258,831,172
07457.jpg,93,60,567,390,191
07458.jpg,13,33,607,423,43
07459.jpg,36,147,316,245,134
07460.jpg,44,332,1256,795,112
07461.jpg,33,310,387,529,176
07462.jpg,14,112,457,360,113
07463.jpg,18,69,485,260,4
07464.jpg,43,50,137,107,107
07465.jpg,67,44,523,393,94
07466.jpg,9,55,580,366,104
07467.jpg,2,15,160,92,152
07468.jpg,9,174,678,388,16
07469.jpg,3,13,76,52,57
07470.jpg,42,193,605,476,139
07471.jpg,2,1,400,248,9
07472.jpg,133,202,1005,722,65
07473.jpg,248,255,1291,804,151
07474.jpg,26,182,579,391,85
07475.jpg,24,32,260,202,109
07476.jpg,9,73,342,219,160
07477.jpg,4,34,251,175,189
07478.jpg,25,110,614,369,83
07479.jpg,48,78,593,373,56
07480.jpg,14,28,290,215,37
07481.jpg,17,100,692,467,73
07482.jpg,44,33,268,167,98
07483.jpg,43,160,774,541,6
07484.jpg,19,65,263,156,56
07485.jpg,80,89,555,403,89
07486.jpg,259,80,723,407,140
07487.jpg,20,48,385,283,1
07488.jpg,35,179,522,378,97
07489.jpg,108,222,554,446,172
07490.jpg,31,20,229,133,53
07491.jpg,54,4,220,165,45
07492.jpg,69,160,971,666,182
07493.jpg,16,64,300,209,18
07494.jpg,299,285,988,542,167
07495.jpg,48,170,589,404,44
07496.jpg,22,57,155,120,16
07497.jpg,4,25,270,165,80
07498.jpg,101,63,607,451,64
07499.jpg,26,80,607,361,60
07500.jpg,20,27,613,413,196
07501.jpg,32,56,515,323,26
07502.jpg,28,235,1022,583,79
07503.jpg,25,134,618,427,23
07504.jpg,98,123,641,425,145
07505.jpg,33,109,604,417,163
07506.jpg,18,128,607,398,177
07507.jpg,70,364,1519,1105,165
07508.jpg,367,247,1603,1084,128
07509.jpg,62,239,940,679,48
07510.jpg,32,80,615,421,168
07511.jpg,14,270,1593,895,37
07512.jpg,55,58,500,321,137
07513.jpg,5,43,299,144,175
07514.jpg,106,150,1012,633,63
07515.jpg,20,64,458,304,156
07516.jpg,15,58,602,379,107
07517.jpg,22,83,1686,833,129
07518.jpg,28,7,406,211,48
07519.jpg,110,176,981,509,79
07520.jpg,61,211,859,620,167
07521.jpg,27,83,284,176,129
07522.jpg,42,142,655,457,82
07523.jpg,31,175,964,611,98
07524.jpg,35,197,838,605,27
07525.jpg,17,112,576,314,74
07526.jpg,41,59,409,199,62
07527.jpg,32,62,435,337,159
07528.jpg,113,69,509,315,49
07529.jpg,13,68,627,425,50
07530.jpg,70,69,610,391,47
07531.jpg,33,28,865,567,150
07532.jpg,21,86,702,429,147
07533.jpg,38,57,220,153,53
07534.jpg,13,81,633,429,75
07535.jpg,7,107,575,301,16
07536.jpg,28,62,383,280,51
07537.jpg,47,65,249,180,196
07538.jpg,23,28,185,115,51
07539.jpg,55,120,588,432,91
07540.jpg,417,497,2981,2088,191
07541.jpg,49,59,954,610,72
07542.jpg,2,169,588,430,151
07543.jpg,20,13,276,159,114
07544.jpg,188,377,838,613,171
07545.jpg,87,118,627,354,56
07546.jpg,66,95,529,326,141
07547.jpg,53,58,657,385,50
07548.jpg,19,53,479,293,72
07549.jpg,31,8,183,147,143
07550.jpg,13,19,298,175,181
07551.jpg,333,281,2021,1485,192
07552.jpg,2,33,200,136,90
07553.jpg,30,59,287,177,24
07554.jpg,115,168,553,405,76
07555.jpg,20,132,1007,621,97
07556.jpg,7,33,249,161,90
07557.jpg,52,81,380,262,30
07558.jpg,36,32,734,531,174
07559.jpg,20,235,342,345,97
07560.jpg,11,87,564,334,151
07561.jpg,155,117,471,317,79
07562.jpg,60,177,589,453,24
07563.jpg,22,103,298,209,67
07564.jpg,88,220,645,423,80
07565.jpg,6,267,1278,776,85
07566.jpg,5,4,214,121,17
07567.jpg,62,69,481,289,156
07568.jpg,54,87,462,316,155
07569.jpg,21,48,434,206,52
07570.jpg,50,50,469,207,55
07571.jpg,72,227,455,360,153
07572.jpg,55,601,1384,982,13
07573.jpg,52,89,424,269,92
07574.jpg,102,217,1218,739,26
07575.jpg,14,54,624,278,55
07576.jpg,67,74,558,404,98
07577.jpg,33,39,258,228,29
07578.jpg,35,79,257,214,52
07579.jpg,68,155,489,399,149
07580.jpg,17,13,457,328,154
07581.jpg,302,432,1226,802,138
07582.jpg,147,161,523,427,181
07583.jpg,206,268,1444,711,173
07584.jpg,37,164,626,380,65
07585.jpg,66,78,768,522,50
07586.jpg,18,33,190,117,14
07587.jpg,34,172,992,613,68
07588.jpg,37,81,484,282,148
07589.jpg,34,87,394,289,108
07590.jpg,34,224,980,700,24
07591.jpg,24,145,538,339,87
07592.jpg,24,44,264,163,32
07593.jpg,141,126,646,400,143
07594.jpg,29,34,381,273,196
07595.jpg,100,101,351,214,142
07596.jpg,55,206,1240,640,150
07597.jpg,35,84,684,447,127
07598.jpg,5,116,579,335,43
07599.jpg,7,66,615,359,10
07600.jpg,18,168,626,402,50
07601.jpg,56,34,655,424,172
07602.jpg,28,111,450,304,93
07603.jpg,24,188,582,433,65
07604.jpg,23,122,602,353,83
07605.jpg,31,44,256,172,44
07606.jpg,118,397,682,619,164
07607.jpg,6,1,251,186,174
07608.jpg,32,47,607,366,174
07609.jpg,17,12,275,183,195
07610.jpg,102,271,1374,783,11
07611.jpg,23,50,625,463,131
07612.jpg,16,68,397,242,117
07613.jpg,120,78,771,492,112
07614.jpg,34,293,996,679,63
07615.jpg,51,110,512,342,94
07616.jpg,375,380,1196,820,173
07617.jpg,128,44,659,436,147
07618.jpg,1,67,772,573,44
07619.jpg,58,72,527,350,46
07620.jpg,40,53,332,243,139
07621.jpg,225,452,1974,1339,96
07622.jpg,66,138,486,326,73
07623.jpg,42,28,226,189,177
07624.jpg,19,28,259,158,97
07625.jpg,52,133,745,452,50
07626.jpg,32,132,595,333,75
07627.jpg,4,30,260,158,156
07628.jpg,118,49,759,484,182
07629.jpg,32,43,600,380,149
07630.jpg,17,36,707,528,179
07631.jpg,43,43,432,271,86
07632.jpg,8,23,233,174,143
07633.jpg,40,177,620,460,194
07634.jpg,195,147,859,621,192
07635.jpg,108,102,307,277,46
07636.jpg,16,89,624,406,176
07637.jpg,41,43,618,444,184
07638.jpg,18,32,410,337,110
07639.jpg,14,58,309,201,31
07640.jpg,23,13,231,112,151
07641.jpg,45,89,610,426,148
07642.jpg,98,48,1001,695,180
07643.jpg,54,89,1211,644,79
07644.jpg,71,99,607,460,95
07645.jpg,22,64,380,264,84
07646.jpg,13,15,939,604,15
07647.jpg,83,54,941,588,150
07648.jpg,1,71,400,246,189
07649.jpg,75,115,576,378,18
07650.jpg,21,13,543,385,179
07651.jpg,55,111,600,420,33
07652.jpg,67,30,227,161,177
07653.jpg,9,24,200,109,171
07654.jpg,1,144,885,546,103
07655.jpg,16,18,249,159,107
07656.jpg,1,143,489,373,92
07657.jpg,36,61,235,145,34
07658.jpg,50,240,986,540,153
07659.jpg,50,284,921,636,192
07660.jpg,68,122,980,690,90
07661.jpg,66,114,597,407,4
07662.jpg,20,11,1007,717,131
07663.jpg,13,35,250,153,3
07664.jpg,15,56,243,183,69
07665.jpg,68,117,618,382,51
07666.jpg,89,128,515,361,6
07667.jpg,20,201,1007,650,146
07668.jpg,222,33,535,347,180
07669.jpg,78,169,913,563,29
07670.jpg,35,121,485,272,59
07671.jpg,151,347,1513,1072,170
07672.jpg,85,86,672,442,36
07673.jpg,394,259,920,609,45
07674.jpg,90,82,914,360,105
07675.jpg,732,282,1633,963,164
07676.jpg,18,99,368,237,68
07677.jpg,14,32,633,440,109
07678.jpg,519,438,1460,1152,33
07679.jpg,97,150,493,310,43
07680.jpg,34,105,433,322,70
07681.jpg,15,31,249,152,13
07682.jpg,245,245,1379,791,120
07683.jpg,99,131,566,439,195
07684.jpg,14,18,148,107,1
07685.jpg,162,466,1950,1202,120
07686.jpg,41,95,597,396,109
07687.jpg,31,69,288,157,129
07688.jpg,160,332,1112,708,164
07689.jpg,10,12,474,184,27
07690.jpg,52,49,449,243,101
07691.jpg,13,49,250,168,141
07692.jpg,3,47,300,207,42
07693.jpg,21,57,554,278,17
07694.jpg,22,60,604,384,163
07695.jpg,27,122,671,390,129
07696.jpg,42,4,750,469,6
07697.jpg,36,80,622,441,143
07698.jpg,72,125,508,271,180
07699.jpg,12,45,639,421,54
07700.jpg,62,378,1228,880,81
07701.jpg,34,82,600,398,165
07702.jpg,59,50,588,418,194
07703.jpg,151,120,393,267,65
07704.jpg,19,43,301,146,9
07705.jpg,55,63,577,398,117
07706.jpg,89,134,1194,699,4
07707.jpg,42,38,615,417,184
07708.jpg,31,90,543,385,125
07709.jpg,3,116,475,341,38
07710.jpg,1,59,400,240,155
07711.jpg,410,20,794,300,145
07712.jpg,36,18,1009,767,164
07713.jpg,44,17,235,167,67
07714.jpg,7,104,613,408,79
07715.jpg,63,137,730,417,182
07716.jpg,13,74,450,333,111
07717.jpg,52,72,333,284,157
07718.jpg,4,58,423,321,33
07719.jpg,258,349,966,786,146
07720.jpg,74,79,549,311,154
07721.jpg,87,18,944,717,30
07722.jpg,224,57,457,366,166
07723.jpg,257,205,697,438,130
07724.jpg,30,137,601,503,105
07725.jpg,18,94,397,300,188
07726.jpg,135,208,982,617,66
07727.jpg,76,96,447,294,15
07728.jpg,76,171,507,352,185
07729.jpg,51,9,384,309,143
07730.jpg,90,163,547,439,120
07731.jpg,1,17,408,242,35
07732.jpg,15,18,245,181,113
07733.jpg,9,14,296,223,155
07734.jpg,432,174,804,348,79
07735.jpg,28,34,1022,756,81
07736.jpg,11,15,1261,932,153
07737.jpg,17,43,290,201,84
07738.jpg,20,93,618,392,121
07739.jpg,144,101,991,588,46
07740.jpg,78,244,1218,696,11
07741.jpg,26,64,574,431,166
07742.jpg,37,64,364,228,141
07743.jpg,36,61,560,309,179
07744.jpg,22,22,422,199,125
07745.jpg,24,148,528,343,66
07746.jpg,13,77,282,198,156
07747.jpg,1,15,640,319,161
07748.jpg,102,237,934,644,167
07749.jpg,15,34,350,203,55
07750.jpg,43,16,383,302,124
07751.jpg,139,148,473,333,29
07752.jpg,18,149,621,354,4
07753.jpg,110,149,1503,1079,145
07754.jpg,14,32,263,190,42
07755.jpg,94,307,969,733,129
07756.jpg,30,81,372,244,73
07757.jpg,42,78,572,341,120
07758.jpg,27,13,500,366,158
07759.jpg,31,121,476,315,36
07760.jpg,51,73,606,329,140
07761.jpg,1,145,1126,735,123
07762.jpg,134,55,553,420,94
07763.jpg,30,39,210,157,77
07764.jpg,49,129,458,334,36
07765.jpg,71,35,587,375,14
07766.jpg,27,180,670,401,46
07767.jpg,7,2,259,178,33
07768.jpg,16,181,999,667,98
